IDs,Product Date,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,LineItemID,Segment Name,Endpoint
10024251,2018-04-13,Katie Kidd,,Eyeota,Coegi_EyeotaUS_Q2_2018_Segments,00k0Z00000fxJszQAE,ShareThis > Interest from Social Activity > Coegi > Custom > Backyard Chickens,Eyeota
10024258,2018-04-16,Katie Kidd,,Eyeota,DirectLineGroup_EyeotaUK_Q2_2018_Segments,00k0Z00000fxJt4QAE,ShareThis > Interest from Social Activity > DLG > Custom > Home,Eyeota
10024257,2018-04-16,Katie Kidd,,Eyeota,DirectLineGroup_EyeotaUK_Q2_2018_Segments,00k0Z00000fxJt9QAE,ShareThis > Interest from Social Activity > DLG > Custom > Motor,Eyeota
10024283,2018-04-17,Katie Kidd,,Eyeota,St.George_EyeotaAU_Q2_2018_Segments,00k0Z00000fxJtOQAU,ShareThis > Interest from Social Activity > St George > Custom > Startup,Eyeota
10024285,2018-04-17,Katie Kidd,,Eyeota,St.George_EyeotaAU_Q2_2018_Segments,00k0Z00000fxJtEQAU,ShareThis > Interest from Social Activity > St George > Custom > Entrepreneur,Eyeota
10024284,2018-04-17,Katie Kidd,,Eyeota,St.George_EyeotaAU_Q2_2018_Segments,00k0Z00000fxJtJQAU,ShareThis > Interest from Social Activity > St George > Custom > New Business,Eyeota
10025743,2018-05-03,Jordyn Deromedi,Not Applicable,Honda Motors,NorCal Honda_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJibQAE,ShareThis > Interest from Social Activity > NorCal Honda > Vertical > In-market for Autos,TTD
10025746,2018-05-03,Jordyn Deromedi,Not Applicable,Honda Motors,NorCal Honda_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJilQAE,ShareThis > Interest from Social Activity > NorCal Honda > Vertical > Compact Cars,TTD
10025742,2018-05-03,Jordyn Deromedi,Not Applicable,Honda Motors,NorCal Honda_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJiWQAU,ShareThis > Interest from Social Activity > NorCal Honda > Vertical > Sedans/Mid-Size Cars,TTD
10025744,2018-05-03,Jordyn Deromedi,Not Applicable,Honda Motors,NorCal Honda_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJigQAE,ShareThis > Interest from Social Activity > NorCal Honda > Vertical > SUVs,TTD
1003167809,2018-06-08,Alex Walsh,WPP Group,Playstation,Playstation_E32018_Mediacom_2018_Q2_Segments,00k0Z00000fxJkIQAU,ShareThis > Interest from Social Activity > Playstation > Custom > E3,LiveRamp
10026918,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMaQAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Vertical > Air Travel,Eyeota
10026933,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLhQAM,ShareThis > Interest from Social Activity > Airbnb Brazil > Custom > Competitive Segment,Eyeota
10026916,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLmQAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Vertical > Adventure Travel,Eyeota
10026915,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLcQAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Vertical > Beaches & Islands,Eyeota
10026922,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLwQAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Custom > Family Travel,Eyeota
10026924,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKM1QAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Custom > Luxury Travel,Eyeota
10026926,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKM6QAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Custom > Popular Travel Destinations,Eyeota
10026928,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMGQA2,ShareThis > Interest from Social Activity > Airbnb Mexico > Custom > Honeymoon,Eyeota
10026931,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMVQA2,ShareThis > Interest from Social Activity > Airbnb Mexico > Custom > Competitive Segment,Eyeota
10026921,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMQQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Vertical > Air Travel,Eyeota
10026914,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLDQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Vertical > Hotels & Accommodations,Eyeota
10026920,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMBQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Vertical > Adventure Travel,Eyeota
10026919,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLSQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Vertical > Beaches & Islands,Eyeota
10026923,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKMLQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Custom > Family Travel,Eyeota
10026925,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLNQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Custom > Luxury Travel,Eyeota
10026927,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLXQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Custom > Popular Travel Destinations,Eyeota
10026929,2018-07-15,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLIQA2,ShareThis > Interest from Social Activity > Airbnb Brazil > Custom > Honeymoon,Eyeota
10026917,2018-06-11,Jordyn Deromedi,Not Applicable,Airbnb,Airbnb_Mexico & Brazil_Client_2018_Q2-Q3_Segments,00k0Z00000fxKLrQAM,ShareThis > Interest from Social Activity > Airbnb Mexico > Vertical > Hotels & Accommodations,Eyeota
1003169939,2018-05-09,Jordyn Deromedi,Not Applicable,California Tobacco Control Program,Adobe_Califorina Tobacco Control Program_Duncan Channon_2018_Q2_Segments,00k0Z00000fxJo1QAE,ShareThis > Interest from Social Activity > California Tobacco Control Program > Custom > Anti-Tobacco & E-Cig,LiveRamp
1003169949,2018-05-09,Jordyn Deromedi,Not Applicable,California Tobacco Control Program,Adobe_Califorina Tobacco Control Program_Duncan Channon_2018_Q2_Segments,00k0Z00000fxJo6QAE,ShareThis > Interest from Social Activity > California Tobacco Control Program > Custom > Smoking,LiveRamp
1003169959,2018-05-09,Jordyn Deromedi,Not Applicable,California Tobacco Control Program,Adobe_Califorina Tobacco Control Program_Duncan Channon_2018_Q2_Segments,00k0Z00000fxJnwQAE,ShareThis > Interest from Social Activity > California Tobacco Control Program > Seasonal > Quit Smoking,LiveRamp
10026347,2018-06-24,Ivy Levine,Publicis,Verizon,Verizon_Wireless_VM1_Seg_2018,00k0Z00000fxJrNQAU,ShareThis > Interest from Social Activity > Verizon > Vertical > Concerts & Music Festivals,TTD
10026348,2018-06-24,Ivy Levine,Publicis,Verizon,Verizon_Wireless_VM1_Seg_2018,00k0Z00000fxJrSQAU,ShareThis > Interest from Social Activity > Verizon > Custom > NOLA,TTD
10026360,2018-06-03,Alex Walsh,Interpublic,CVS,CVS_ProactiveHealth_UM_Q2Q3_2018,00k0Z00000fxJrDQAU,ShareThis > Interest from Social Activity > CVS Proactive Health > Vertical > Health Conditions,TTD
10026362,2018-06-03,Alex Walsh,Interpublic,CVS,CVS_ProactiveHealth_UM_Q2Q3_2018,00k0Z00000fxJrIQAU,ShareThis > Interest from Social Activity > CVS Proactive Health > Vertical > Nutrition,TTD
1003352059,2018-06-07,Denise Shipley,Not Applicable,BitcoinIRA,Bitcoin IRA_Bitcoin IRA_Centro_2018_Q2_Segments,00k0Z00000fxKn9QAE,ShareThis > Interest from Social Activity > BitcoinIRA > Vertical > Brokerage & Day Trading,LiveRamp
1003352069,2018-06-07,Denise Shipley,Not Applicable,BitcoinIRA,Bitcoin IRA_Bitcoin IRA_Centro_2018_Q2_Segments,00k0Z00000fxKn4QAE,ShareThis > Interest from Social Activity > BitcoinIRA > Vertical > Commodities & Futures Trading,LiveRamp
1003352089,2018-06-07,Denise Shipley,Not Applicable,BitcoinIRA,Bitcoin IRA_Bitcoin IRA_Centro_2018_Q2_Segments,00k0Z00000fxKnJQAU,ShareThis > Interest from Social Activity > BitcoinIRA > Vertical > Funds,LiveRamp
1003352079,2018-06-07,Denise Shipley,Not Applicable,BitcoinIRA,Bitcoin IRA_Bitcoin IRA_Centro_2018_Q2_Segments,00k0Z00000fxKnEQAU,ShareThis > Interest from Social Activity > BitcoinIRA > Vertical > Currencies & Foreign Exchange,LiveRamp
1003203609,2018-05-14,Denise Shipley,Not Applicable,BitcoinIRA,Bitcoin IRA_Bitcoin IRA_Centro_2018_Q2_Segments,00k0Z00000fxJq9QAE,ShareThis > Interest from Social Activity > BitcoinIRA > Custom > BitcoinIRA,LiveRamp
1003211979,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJurQAE,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Anemia,LiveRamp
1003212039,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJv1QAE,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Yeast Infection,LiveRamp
1003212019,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJv6QAE,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Teeth Grinding & Bruxism,LiveRamp
1003211999,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJuwQAE,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Dry & Itchy Eyes,LiveRamp
1003212049,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJvQQAU,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Warts,LiveRamp
1003211989,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJvGQAU,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Motion Sickness,LiveRamp
1003212009,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJvLQAU,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Lice,LiveRamp
1003212029,2018-05-16,Andi Wilson,,MediaMath,Mediamath_PrestigeBrands_Q2_2018,00k0Z00000fxJvBQAU,ShareThis > Interest from Social Activity > Prestige Brands > Custom > Nausea,LiveRamp
1003262959,2018-05-11,Ivy Levine,Publicis,Keurig,Keurig_Spark_Seg_2018,00k0Z00000fxJwFQAU,ShareThis > Interest from Social Activity > Keurig > Custom > Cold Brew,LiveRamp
,2018-05-16,Ivy Levine,Publicis,Keurig,Keurig_Spark_Seg_2018,00k0Z00000fxK3bQAE,ShareThis > Interest from Social Activity > Keurig > LAL > Brewer Owner,TTD
10027178,2018-06-19,Ivy Levine,Publicis,Keurig,Keurig_Spark_Seg_2018,00k0Z00000fxL7rQAE,ShareThis > Interest from Social Activity > Keurig > Custom > Coffee Drinkers,TTD
10026806,2018-05-14,Katie Kidd,,Eyeota,Malaysia Travel_ Eyeota_SG_2018_Q2,00k0Z00000fxJxvQAE,ShareThis > Interest from Social Activity > Maxis > Custom > Future Travel,Eyeota
10026802,2018-05-14,Katie Kidd,,Eyeota,Malaysia Travel_ Eyeota_SG_2018_Q2,00k0Z00000fxJxqQAE,ShareThis > Interest from Social Activity > Maxis > Custom > Purchase from Travel Sites,Eyeota
10026832,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJzEQAU,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > Sports Fans,TTD
10026834,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJzJQAU,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > Basketball Fans,TTD
10026837,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJzYQAU,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > Football Fans,TTD
10026831,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJz4QAE,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Custom > Chicken Wings,TTD
10026835,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJzOQAU,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > Hockey Fans,TTD
10026833,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJz9QAE,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > World Cup Fans,TTD
10026836,2018-05-15,Jordyn Deromedi,Not Applicable,Buffalo Wild Wings,Buffalo Wild Wings_Quantum11_2018_Q2-Q4_Segments,00k0Z00000fxJzTQAU,ShareThis > Interest from Social Activity > Buffalo Wild Wings > Vertical > Soccer Fans,TTD
12587731,2018-06-20,Andi Wilson,,Appnexus,ANX_GoodRX_Q2_2018,00k0Z00000fxJznQAE,ShareThis > Interest from Social Activity > GoodRx > Custom > High Cholesterol,Appnexus
10026821,2018-06-20,Andi Wilson,,Appnexus,ANX_GoodRX_Q2_2018,00k0Z00000fxJzsQAE,ShareThis > Interest from Social Activity > GoodRx> Custom > ADHD,Appnexus
10026828,2018-06-20,Andi Wilson,,Appnexus,ANX_GoodRX_Q2_2018,00k0Z00000fxJzxQAE,ShareThis > Interest from Social Activity > GoodRx> Custom > Diabetes,Appnexus
10026838,2018-06-20,Andi Wilson,,Appnexus,ANX_GoodRX_Q2_2018,00k0Z00000fxK02QAE,ShareThis > Interest from Social Activity > GoodRx> Custom > Nursing,Appnexus
12587735,2018-06-20,Andi Wilson,,Appnexus,ANX_GoodRX_Q2_2018,00k0Z00000fxJziQAE,ShareThis > Interest from Social Activity > GoodRx > Custom > Prescription & Medicine,Appnexus
10026846,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK26QAE,ShareThis > Interest from Social Activity > Sherwin Williams > Life Event > Movers,TTD
10026844,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK1wQAE,ShareThis > Interest from Social Activity > Sherwin Williams > Seasonal > Outdoor Entertainers,TTD
10026847,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK2BQAU,ShareThis > Interest from Social Activity > Sherwin Williams > Custom > Thompson's Water Seal,TTD
10026842,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK1mQAE,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Yard & Patio,TTD
10026947,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK1rQAE,ShareThis > Interest from Social Activity > Sherwin Williams > Vertical > Home Improvement,TTD
10026845,2018-05-23,Heather Goeld,Publicis,Sherwin-Williams,SherwinWilliams_Thompson'sWaterSeal_SparkFoundry_2018_Q2-Q4_Segments,00k0Z00000fxK21QAE,ShareThis > Interest from Social Activity > Sherwin Williams > Life Event > Home Buying,TTD
1003276089,2018-05-16,Kristin Reed,Not Applicable,Spindrift,Spindrift_Branding_AMP_2018_Segments,00k0Z00000fxK32QAE,ShareThis > Interest from Social Activity > Spindrift > Custom > Healthy Drinks,LiveRamp
1003276079,2018-05-16,Kristin Reed,Not Applicable,Spindrift,Spindrift_Branding_AMP_2018_Segments,00k0Z00000fxK2xQAE,ShareThis > Interest from Social Activity > Spindrift > Custom > Recipe,LiveRamp
1003276069,2018-05-16,Kristin Reed,Not Applicable,Spindrift,Spindrift_Branding_AMP_2018_Segments,00k0Z00000fxK2sQAE,ShareThis > Interest from Social Activity > Spindrift > Custom > Cocktail Mocktail,LiveRamp
1003286729,2018-05-17,Alex Walsh,WPP Group,Nestle USA,Nestle_Incredible Dog Challenge Purina_ Metavision_2018_Q2Q3_Segments,00k0Z00000fxK69QAE,ShareThis > Interest from Social Activity > Nestle > Custom > Incredible Dog Challenge,LiveRamp
1003285079,2018-05-28,Kelly Elbert,WPP Group,General Mills,LuckyCharms_ GeneralMills_Mindshare_Q2-Q4_2018_Segments,00k0Z00000fxK8yQAE,ShareThis > Interest from Social Activity > General Mills > Custom > Lucky Charms,LiveRamp
10026878,2018-05-21,Poojita Raju,Not Applicable,sutterhealth.org,SutterHealth_QuigleySimpson_2018_Q3_Segments,00k0Z00000fxK6JQAU,ShareThis > Interest from Social Activity > Sutter Health > Vertical > Health Conditions,TTD
10026876,2018-05-21,Poojita Raju,Not Applicable,sutterhealth.org,SutterHealth_QuigleySimpson_2018_Q3_Segments,00k0Z00000fxK6TQAU,ShareThis > Interest from Social Activity > Sutter Health > Custom > Preventative Care,TTD
10026875,2018-05-21,Poojita Raju,Not Applicable,sutterhealth.org,SutterHealth_QuigleySimpson_2018_Q3_Segments,00k0Z00000fxK6OQAU,ShareThis > Interest from Social Activity > Sutter Health > Custom > Healthcare,TTD
10026877,2018-05-21,Poojita Raju,Not Applicable,sutterhealth.org,SutterHealth_QuigleySimpson_2018_Q3_Segments,00k0Z00000fxK6EQAU,ShareThis > Interest from Social Activity > Sutter Health > Vertical > Women's Health,TTD
1003285059,2018-06-01,Alex Walsh,Not Applicable,UM NY,GRE_GRE Test Takers_UM_NJ_2018_Q2Q3_2018_Segments,00k0Z00000fxK9hQAE,ShareThis > Interest from Social Activity > GRE > Custom > Higher Education,LiveRamp
1003285069,2018-06-01,Alex Walsh,Not Applicable,UM NY,GRE_GRE Test Takers_UM_NJ_2018_Q2Q3_2018_Segments,00k0Z00000fxK9mQAE,ShareThis > Interest from Social Activity > GRE > Custom > Job Growth,LiveRamp
10026934,2018-06-10,Alex Walsh,Interpublic,Merck,Merck_Gardasil__Initiative_2018_Q3_Segments,00k0Z00000fxKJuQAM,ShareThis > Interest from Social Activity > Merck Gardasil > Custom > Female Reproductive System,TTD
10026936,2018-06-10,Alex Walsh,Interpublic,Merck,Merck_Gardasil__Initiative_2018_Q3_Segments,00k0Z00000fxKK4QAM,ShareThis > Interest from Social Activity > Merck Gardasil > Custom > Pop Culture,TTD
10026935,2018-06-10,Alex Walsh,Interpublic,Merck,Merck_Gardasil__Initiative_2018_Q3_Segments,00k0Z00000fxKJzQAM,ShareThis > Interest from Social Activity > Merck Gardasil > Custom > Healthy Lifestyle,TTD
1003301609,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKC5QAM,ShareThis > Interest from Social Activity > SWA > Custom > SAT to FLL,LiveRamp
1003301589,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKCFQA2,ShareThis > Interest from Social Activity > SWA > Custom > PAE to LAS,LiveRamp
1003301579,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKC0QAM,ShareThis > Interest from Social Activity > SWA > Custom > DCA to MCO,LiveRamp
1003301569,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKBvQAM,ShareThis > Interest from Social Activity > SWA > Custom > DCA to FLL,LiveRamp
1003301559,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKCAQA2,ShareThis > Interest from Social Activity > SWA > Custom > ATL to BNA,LiveRamp
1003301599,2018-06-12,Heather Goeld,Publicis,Southwest Airlines,RouteDevelopment_SouthwestAirlines_Spark_Q2_2018_Segments,00k0Z00000fxKCKQA2,ShareThis > Interest from Social Activity > SWA > Custom > PAE to OAK,LiveRamp
1003347739,2018-06-18,Alex Walsh,Omnicom,Showtime,Showtime_Wimbledon_OMD NY_2018_Q2_Segments,00k0Z00000fxKfYQAU,ShareThis > Interest from Social Activity > Showtime > Custom > Love Means Zero,LiveRamp
1002356506,2018-06-01,Alex Walsh,Interpublic,Merck,Merck_Nuvaring_Cadreon_2018_Q2Q3_Segments,00k0Z00000fxKFKQA2,ShareThis > Interest from Social Activity > Merck > Custom > Family Planning,LiveRamp
1002356516,2018-06-01,Alex Walsh,Interpublic,Merck,Merck_Nuvaring_Cadreon_2018_Q2Q3_Segments,00k0Z00000fxKFFQA2,ShareThis > Interest from Social Activity > Merck > Custom > Nexplanon,LiveRamp
1002356496,2018-06-01,Alex Walsh,Interpublic,Merck,Merck_Nuvaring_Cadreon_2018_Q2Q3_Segments,00k0Z00000fxKFAQA2,ShareThis > Interest from Social Activity > Merck > Custom > Competitive Conquesting,LiveRamp
1002356526,2018-06-01,Alex Walsh,Interpublic,Merck,Merck_Nuvaring_Cadreon_2018_Q2Q3_Segments,00k0Z00000fxKFPQA2,ShareThis > Interest from Social Activity > Merck > Seasonal > New Year > Get Fit,LiveRamp
10026904,2018-06-05,Heather Goeld,Publicis,US Cellular,B2B_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUzQAM,ShareThis > Interest from Social Activity > US Cellular > Custom > Mobile Device Management,TTD
10026951,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUCQA2,ShareThis > Interest from Social Activity > US Cellular > Custom > Competitor,TTD
10017907,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUHQA2,ShareThis > Interest from Social Activity > US Cellular > Custom > Demo Audience,TTD
10026955,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUWQA2,ShareThis > Interest from Social Activity > US Cellular > Vertical > Construction & Maintenance,TTD
10026953,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUMQA2,ShareThis > Interest from Social Activity > US Cellular > Custom > Phone Plans,TTD
10026956,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKUbQAM,ShareThis > Interest from Social Activity > US Cellular > Vertical > Mobile Phones,TTD
10026954,2018-06-05,Heather Goeld,Publicis,US Cellular,Direct Response_US Cellular_Starcom_2018_Q2-Q4_Segments,00k0Z00000fxKURQA2,ShareThis > Interest from Social Activity > US Cellular > Vertical > Agricultural & Forestry,TTD
1003318739,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKY2QAM,ShareThis > Interest from Social Activity > Zillow > Vertical > Timeshares & Vacation Properties,LiveRamp
1003304239,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKH4QAM,ShareThis > Interest from Social Activity > Zillow > Custom > Home Buyers,LiveRamp
1003304249,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKHJQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Sellers,LiveRamp
10026940,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKOBQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Home Buyers TTD,TTD
10026941,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKOLQA2,ShareThis > Interest from Social Activity > Zillow > Custom > Home Owners TTD,TTD
1003318679,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKXsQAM,ShareThis > Interest from Social Activity > Zillow > Vertical > Apartments & Residential Rentals,LiveRamp
1003318719,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKY7QAM,ShareThis > Interest from Social Activity > Zillow > Vertical > Real Estate Agencies,LiveRamp
1003318699,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKYCQA2,ShareThis > Interest from Social Activity > Zillow > Vertical > Property Inspections & Appraisals,LiveRamp
1003318689,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKYHQA2,ShareThis > Interest from Social Activity > Zillow > Vertical > Bank-Owned & Foreclosed Properties,LiveRamp
1003347759,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKiNQAU,ShareThis > Interest from Social Activity > Zillow > LAL > Home Listing Converters Tier 2,LiveRamp
1003347749,2018-06-01,Jordyn Deromedi,Interpublic,Zillow,Zillow_Zillow_Cadreon_2018_Q2-Q4_Segments,00k0Z00000fxKhoQAE,ShareThis > Interest from Social Activity > Zillow > LAL > Home Listing Converters Tier 1,LiveRamp
